player,round,hole,strokes,par,yds,score
"Bennett, Lee",2,4,2,4,185,-2
"Bennett, Lee",2,5,4,4,159,0
"Bennett, Lee",2,6,2,5,284,-3
"Bennett, Lee",2,7,4,3,146,1
"Bennett, Lee",2,8,4,5,242,-1
"Bennett, Lee",2,9,5,4,168,1
"Bennett, Lee",2,10,4,5,183,-1
"Bennett, Lee",2,11,3,4,177,-1
"Bennett, Lee",2,12,5,4,193,1
"Bennett, Lee",2,13,4,4,129,0
"Bennett, Lee",2,14,5,3,104,2
"Bennett, Lee",2,15,5,4,209,1
"Bennett, Lee",2,16,4,3,77,1
"Bennett, Lee",2,17,4,4,188,0
"Bennett, Lee",2,18,4,5,240,-1
"Macias, Martin",2,1,4,4,173,0
"Macias, Martin",2,2,3,4,211,-1
"Macias, Martin",2,3,4,3,114,1
"Macias, Martin",2,4,3,4,185,-1
"Macias, Martin",2,5,4,4,159,0
"Macias, Martin",2,6,3,5,284,-2
"Macias, Martin",2,7,4,3,146,1
"Macias, Martin",2,8,5,5,242,0
"Macias, Martin",2,9,4,4,168,0
"Macias, Martin",2,10,5,5,183,0
"Macias, Martin",2,11,2,4,177,-2
"Macias, Martin",2,12,4,4,193,0
"Macias, Martin",2,13,4,4,129,0
"Macias, Martin",2,14,5,3,104,2
"Macias, Martin",2,15,4,4,209,0
"Macias, Martin",2,16,5,3,77,2
"Macias, Martin",2,17,5,4,188,1
"Macias, Martin",2,18,4,5,240,-1
"Smit, Daniel",2,1,4,4,173,0
"Smit, Daniel",2,2,4,4,211,0
"Smit, Daniel",2,3,5,3,114,2
"Smit, Daniel",2,4,3,4,185,-1
"Smit, Daniel",2,5,3,4,159,-1
"Smit, Daniel",2,6,4,5,284,-1
"Smit, Daniel",2,7,5,3,146,2
"Smit, Daniel",2,8,4,5,242,-1
"Smit, Daniel",2,9,6,4,168,2
"Smit, Daniel",2,10,4,5,183,-1
"Smit, Daniel",2,11,3,4,177,-1
"Smit, Daniel",2,12,5,4,193,1
"Smit, Daniel",2,13,3,4,129,-1
"Smit, Daniel",2,14,5,3,104,2
"Smit, Daniel",2,15,4,4,209,0
"Smit, Daniel",2,16,5,3,77,2
"Smit, Daniel",2,17,3,4,188,-1
"Smit, Daniel",2,18,4,5,240,-1
"Simoncic, Martin",2,1,3,4,173,-1
"Simoncic, Martin",2,2,4,4,211,0
"Simoncic, Martin",2,3,6,3,114,3
"Simoncic, Martin",2,4,3,4,185,-1
"Simoncic, Martin",2,5,4,4,159,0
"Simoncic, Martin",2,6,4,5,284,-1
"Simoncic, Martin",2,7,3,3,146,0
"Simoncic, Martin",2,8,3,5,242,-2
"Simoncic, Martin",2,9,5,4,168,1
"Simoncic, Martin",2,10,4,5,183,-1
"Simoncic, Martin",2,11,3,4,177,-1
"Simoncic, Martin",2,12,5,4,193,1
"Simoncic, Martin",2,13,3,4,129,-1
"Simoncic, Martin",2,14,5,3,104,2
"Simoncic, Martin",2,15,4,4,209,0
"Simoncic, Martin",2,16,4,3,77,1
"Simoncic, Martin",2,17,4,4,188,0
"Simoncic, Martin",2,18,4,5,240,-1
"Mayer, Sven",2,1,3,4,173,-1
"Mayer, Sven",2,2,4,4,211,0
"Mayer, Sven",2,3,5,3,114,2
"Mayer, Sven",2,4,4,4,185,0
"Mayer, Sven",2,5,3,4,159,-1
"Mayer, Sven",2,6,4,5,284,-1
"Mayer, Sven",2,7,4,3,146,1
"Mayer, Sven",2,8,4,5,242,-1
"Mayer, Sven",2,9,5,4,168,1
"Mayer, Sven",2,10,4,5,183,-1
"Mayer, Sven",2,11,3,4,177,-1
"Mayer, Sven",2,12,6,4,193,2
"Mayer, Sven",2,13,3,4,129,-1
"Mayer, Sven",2,14,4,3,104,1
"Mayer, Sven",2,15,5,4,209,1
"Mayer, Sven",2,16,4,3,77,1
"Mayer, Sven",2,17,4,4,188,0
"Mayer, Sven",2,18,3,5,240,-2
"Nicolas, COUSIN",2,1,4,4,173,0
"Nicolas, COUSIN",2,2,3,4,211,-1
"Nicolas, COUSIN",2,3,4,3,114,1
"Nicolas, COUSIN",2,4,3,4,185,-1
"Nicolas, COUSIN",2,5,3,4,159,-1
"Nicolas, COUSIN",2,6,3,5,284,-2
"Nicolas, COUSIN",2,7,4,3,146,1
"Nicolas, COUSIN",2,8,4,5,242,-1
"Nicolas, COUSIN",2,9,5,4,168,1
"Nicolas, COUSIN",2,10,4,5,183,-1
"Nicolas, COUSIN",2,11,3,4,177,-1
"Nicolas, COUSIN",2,12,4,4,193,0
"Nicolas, COUSIN",2,13,3,4,129,-1
"Nicolas, COUSIN",2,14,5,3,104,2
"Nicolas, COUSIN",2,15,4,4,209,0
"Nicolas, COUSIN",2,16,4,3,77,1
"Nicolas, COUSIN",2,17,4,4,188,0
"Nicolas, COUSIN",2,18,3,5,240,-2
"Simoncic, Igor",2,1,5,4,173,1
"Simoncic, Igor",2,2,4,4,211,0
"Simoncic, Igor",2,3,5,3,114,2
"Simoncic, Igor",2,4,2,4,185,-2
"Simoncic, Igor",2,5,4,4,159,0
"Simoncic, Igor",2,6,3,5,284,-2
"Simoncic, Igor",2,7,3,3,146,0
"Simoncic, Igor",2,8,4,5,242,-1
"Simoncic, Igor",2,9,5,4,168,1
"Simoncic, Igor",2,10,4,5,183,-1
"Simoncic, Igor",2,11,3,4,177,-1
"Simoncic, Igor",2,12,5,4,193,1
"Simoncic, Igor",2,13,4,4,129,0
"Simoncic, Igor",2,14,5,3,104,2
"Simoncic, Igor",2,15,5,4,209,1
"Simoncic, Igor",2,16,4,3,77,1
"Simoncic, Igor",2,17,6,4,188,2
"Simoncic, Igor",2,18,4,5,240,-1
"Downie, Drew",2,1,3,4,173,-1
"Downie, Drew",2,2,4,4,211,0
"Downie, Drew",2,3,5,3,114,2
"Downie, Drew",2,4,3,4,185,-1
"Downie, Drew",2,5,4,4,159,0
"Downie, Drew",2,6,3,5,284,-2
"Downie, Drew",2,7,4,3,146,1
"Downie, Drew",2,8,5,5,242,0
"Downie, Drew",2,10,4,5,183,-1
"Downie, Drew",2,11,2,4,177,-2
"Downie, Drew",2,12,5,4,193,1
"Downie, Drew",2,13,4,4,129,0
"Downie, Drew",2,14,5,3,104,2
"Downie, Drew",2,15,4,4,209,0
"Downie, Drew",2,16,4,3,77,1
"Downie, Drew",2,17,5,4,188,1
"Downie, Drew",2,18,3,5,240,-2
"Christophe, Keuleers",2,1,5,4,173,1
"Christophe, Keuleers",2,2,4,4,211,0
"Christophe, Keuleers",2,3,6,3,114,3
"Christophe, Keuleers",2,4,3,4,185,-1
"Christophe, Keuleers",2,5,4,4,159,0
"Christophe, Keuleers",2,6,4,5,284,-1
"Christophe, Keuleers",2,7,4,3,146,1
"Christophe, Keuleers",2,8,5,5,242,0
"Christophe, Keuleers",2,9,5,4,168,1
"Christophe, Keuleers",2,10,4,5,183,-1
"Christophe, Keuleers",2,11,3,4,177,-1
"Christophe, Keuleers",2,12,5,4,193,1
"Christophe, Keuleers",2,13,4,4,129,0
"Christophe, Keuleers",2,14,5,3,104,2
"Christophe, Keuleers",2,15,4,4,209,0
"Christophe, Keuleers",2,16,4,3,77,1
"Christophe, Keuleers",2,17,4,4,188,0
"Christophe, Keuleers",2,18,3,5,240,-2
"Andy, Buchla",2,1,4,4,173,0
"Andy, Buchla",2,2,4,4,211,0
"Andy, Buchla",2,3,5,3,114,2
"Andy, Buchla",2,4,4,4,185,0
"Andy, Buchla",2,5,4,4,159,0
"Andy, Buchla",2,6,3,5,284,-2
"Andy, Buchla",2,7,4,3,146,1
"Andy, Buchla",2,8,5,5,242,0
"Andy, Buchla",2,9,5,4,168,1
"Andy, Buchla",2,10,4,5,183,-1
"Andy, Buchla",2,11,3,4,177,-1
"Andy, Buchla",2,12,5,4,193,1
"Andy, Buchla",2,13,3,4,129,-1
"Andy, Buchla",2,14,6,3,104,3
"Andy, Buchla",2,15,4,4,209,0
"Andy, Buchla",2,16,5,3,77,2
"Andy, Buchla",2,17,4,4,188,0
"Andy, Buchla",2,18,3,5,240,-2
"Cox, Ian",2,1,4,4,173,0
"Cox, Ian",2,2,4,4,211,0
"Cox, Ian",2,3,3,3,114,0
"Cox, Ian",2,4,3,4,185,-1
"Cox, Ian",2,5,3,4,159,-1
"Cox, Ian",2,6,5,5,284,0
"Cox, Ian",2,7,3,3,146,0
"Cox, Ian",2,8,4,5,242,-1
"Cox, Ian",2,9,5,4,168,1
"Cox, Ian",2,10,3,5,183,-2
"Cox, Ian",2,11,3,4,177,-1
"Cox, Ian",2,12,5,4,193,1
"Cox, Ian",2,13,3,4,129,-1
"Cox, Ian",2,15,4,4,209,0
"Cox, Ian",2,16,4,3,77,1
"Cox, Ian",2,17,4,4,188,0
"Cox, Ian",2,18,3,5,240,-2
"Vangel, Dusan",2,1,4,4,173,0
"Vangel, Dusan",2,2,4,4,211,0
"Vangel, Dusan",2,3,5,3,114,2
"Vangel, Dusan",2,4,3,4,185,-1
"Vangel, Dusan",2,5,3,4,159,-1
"Vangel, Dusan",2,6,4,5,284,-1
"Vangel, Dusan",2,7,4,3,146,1
"Vangel, Dusan",2,8,4,5,242,-1
"Vangel, Dusan",2,9,6,4,168,2
"Vangel, Dusan",2,10,4,5,183,-1
"Vangel, Dusan",2,11,3,4,177,-1
"Vangel, Dusan",2,12,5,4,193,1
"Vangel, Dusan",2,13,3,4,129,-1
"Vangel, Dusan",2,14,6,3,104,3
"Vangel, Dusan",2,15,4,4,209,0
"Vangel, Dusan",2,16,4,3,77,1
"Vangel, Dusan",2,17,5,4,188,1
"Vangel, Dusan",2,18,3,5,240,-2
"László, Szabó",2,1,4,4,173,0
"László, Szabó",2,2,4,4,211,0
"László, Szabó",2,3,5,3,114,2
"László, Szabó",2,4,3,4,185,-1
"László, Szabó",2,5,3,4,159,-1
"László, Szabó",2,6,3,5,284,-2
"László, Szabó",2,7,4,3,146,1
"László, Szabó",2,8,5,5,242,0
"László, Szabó",2,9,5,4,168,1
"László, Szabó",2,10,3,5,183,-2
"László, Szabó",2,11,3,4,177,-1
"László, Szabó",2,12,5,4,193,1
"László, Szabó",2,13,4,4,129,0
"László, Szabó",2,14,5,3,104,2
"László, Szabó",2,15,4,4,209,0
"László, Szabó",2,16,4,3,77,1
"László, Szabó",2,17,4,4,188,0
"László, Szabó",2,18,3,5,240,-2
"Secher Jensen, Simon",2,1,4,4,173,0
"Secher Jensen, Simon",2,2,4,4,211,0
"Secher Jensen, Simon",2,3,5,3,114,2
"Secher Jensen, Simon",2,4,3,4,185,-1
"Secher Jensen, Simon",2,5,4,4,159,0
"Secher Jensen, Simon",2,6,4,5,284,-1
"Secher Jensen, Simon",2,7,3,3,146,0
"Secher Jensen, Simon",2,8,4,5,242,-1
"Secher Jensen, Simon",2,9,4,4,168,0
"Secher Jensen, Simon",2,10,3,5,183,-2
"Secher Jensen, Simon",2,11,3,4,177,-1
"Secher Jensen, Simon",2,12,5,4,193,1
"Secher Jensen, Simon",2,13,4,4,129,0
"Secher Jensen, Simon",2,14,5,3,104,2
"Secher Jensen, Simon",2,15,4,4,209,0
"Secher Jensen, Simon",2,16,5,3,77,2
"Secher Jensen, Simon",2,17,4,4,188,0
"Secher Jensen, Simon",2,18,3,5,240,-2
"Morgan, Matthew",2,1,3,4,173,-1
"Morgan, Matthew",2,2,4,4,211,0
"Morgan, Matthew",2,3,4,3,114,1
"Morgan, Matthew",2,4,3,4,185,-1
"Morgan, Matthew",2,5,3,4,159,-1
"Morgan, Matthew",2,6,3,5,284,-2
"Morgan, Matthew",2,7,3,3,146,0
"Morgan, Matthew",2,8,4,5,242,-1
"Morgan, Matthew",2,9,5,4,168,1
"Morgan, Matthew",2,10,4,5,183,-1
"Morgan, Matthew",2,11,3,4,177,-1
"Morgan, Matthew",2,12,5,4,193,1
"Morgan, Matthew",2,13,4,4,129,0
"Morgan, Matthew",2,14,4,3,104,1
"Morgan, Matthew",2,15,4,4,209,0
"Morgan, Matthew",2,16,4,3,77,1
"Morgan, Matthew",2,17,4,4,188,0
"Morgan, Matthew",2,18,4,5,240,-1
"Rompis, Marvin",2,1,3,4,173,-1
"Rompis, Marvin",2,2,4,4,211,0
"Rompis, Marvin",2,3,5,3,114,2
"Rompis, Marvin",2,4,3,4,185,-1
"Rompis, Marvin",2,5,4,4,159,0
"Rompis, Marvin",2,6,3,5,284,-2
"Rompis, Marvin",2,7,4,3,146,1
"Rompis, Marvin",2,8,4,5,242,-1
"Rompis, Marvin",2,9,5,4,168,1
"Rompis, Marvin",2,10,4,5,183,-1
"Rompis, Marvin",2,11,3,4,177,-1
"Rompis, Marvin",2,12,5,4,193,1
"Rompis, Marvin",2,13,3,4,129,-1
"Rompis, Marvin",2,14,5,3,104,2
"Rompis, Marvin",2,15,4,4,209,0
"Rompis, Marvin",2,16,4,3,77,1
"Rompis, Marvin",2,17,5,4,188,1
"Rompis, Marvin",2,18,3,5,240,-2
"Robinson, Toby",2,1,4,4,173,0
"Robinson, Toby",2,2,4,4,211,0
"Robinson, Toby",2,3,5,3,114,2
"Robinson, Toby",2,4,3,4,185,-1
"Robinson, Toby",2,5,4,4,159,0
"Robinson, Toby",2,6,3,5,284,-2
"Robinson, Toby",2,7,4,3,146,1
"Robinson, Toby",2,8,4,5,242,-1
"Robinson, Toby",2,9,5,4,168,1
"Robinson, Toby",2,10,5,5,183,0
"Robinson, Toby",2,11,4,4,177,0
"Robinson, Toby",2,12,5,4,193,1
"Robinson, Toby",2,13,3,4,129,-1
"Robinson, Toby",2,14,5,3,104,2
"Robinson, Toby",2,15,4,4,209,0
"Robinson, Toby",2,16,4,3,77,1
"Robinson, Toby",2,17,3,4,188,-1
"Robinson, Toby",2,18,3,5,240,-2
"Di Bello, Simone",2,1,3,4,173,-1
"Di Bello, Simone",2,2,4,4,211,0
"Di Bello, Simone",2,3,5,3,114,2
"Di Bello, Simone",2,4,3,4,185,-1
"Di Bello, Simone",2,5,4,4,159,0
"Di Bello, Simone",2,6,4,5,284,-1
"Di Bello, Simone",2,7,4,3,146,1
"Di Bello, Simone",2,8,4,5,242,-1
"Di Bello, Simone",2,10,3,5,183,-2
"Di Bello, Simone",2,11,3,4,177,-1
"Di Bello, Simone",2,12,5,4,193,1
"Di Bello, Simone",2,13,4,4,129,0
"Di Bello, Simone",2,14,5,3,104,2
"Di Bello, Simone",2,15,5,4,209,1
"Di Bello, Simone",2,16,5,3,77,2
"Di Bello, Simone",2,17,4,4,188,0
"Di Bello, Simone",2,18,3,5,240,-2
"Díaz Alfonso, Zeben",2,1,3,4,173,-1
"Díaz Alfonso, Zeben",2,2,3,4,211,-1
"Díaz Alfonso, Zeben",2,3,5,3,114,2
"Díaz Alfonso, Zeben",2,4,3,4,185,-1
"Díaz Alfonso, Zeben",2,5,3,4,159,-1
"Díaz Alfonso, Zeben",2,6,3,5,284,-2
"Díaz Alfonso, Zeben",2,7,4,3,146,1
"Díaz Alfonso, Zeben",2,8,5,5,242,0
"Díaz Alfonso, Zeben",2,9,5,4,168,1
"Díaz Alfonso, Zeben",2,10,3,5,183,-2
"Díaz Alfonso, Zeben",2,11,3,4,177,-1
"Díaz Alfonso, Zeben",2,12,4,4,193,0
"Díaz Alfonso, Zeben",2,13,4,4,129,0
"Díaz Alfonso, Zeben",2,14,4,3,104,1
"Díaz Alfonso, Zeben",2,15,4,4,209,0
"Díaz Alfonso, Zeben",2,16,4,3,77,1
"Díaz Alfonso, Zeben",2,17,5,4,188,1
"Díaz Alfonso, Zeben",2,18,4,5,240,-1
"Munnik, Dave",2,1,3,4,173,-1
"Munnik, Dave",2,2,5,4,211,1
"Munnik, Dave",2,3,4,3,114,1
"Munnik, Dave",2,4,4,4,185,0
"Munnik, Dave",2,5,4,4,159,0
"Munnik, Dave",2,6,3,5,284,-2
"Munnik, Dave",2,7,4,3,146,1
"Munnik, Dave",2,8,5,5,242,0
"Munnik, Dave",2,9,5,4,168,1
"Munnik, Dave",2,10,4,5,183,-1
"Munnik, Dave",2,11,3,4,177,-1
"Munnik, Dave",2,12,4,4,193,0
"Munnik, Dave",2,13,3,4,129,-1
"Munnik, Dave",2,14,5,3,104,2
"Munnik, Dave",2,15,4,4,209,0
"Munnik, Dave",2,16,4,3,77,1
"Munnik, Dave",2,17,5,4,188,1
"Munnik, Dave",2,18,3,5,240,-2
"Remy, HETRU",2,1,5,4,173,1
"Remy, HETRU",2,2,4,4,211,0
"Remy, HETRU",2,3,4,3,114,1
"Remy, HETRU",2,4,3,4,185,-1
"Remy, HETRU",2,5,4,4,159,0
"Remy, HETRU",2,6,4,5,284,-1
"Remy, HETRU",2,7,3,3,146,0
"Remy, HETRU",2,8,5,5,242,0
"Remy, HETRU",2,9,5,4,168,1
"Remy, HETRU",2,10,4,5,183,-1
"Remy, HETRU",2,11,3,4,177,-1
"Remy, HETRU",2,12,5,4,193,1
"Remy, HETRU",2,13,4,4,129,0
"Remy, HETRU",2,14,6,3,104,3
"Remy, HETRU",2,15,5,4,209,1
"Remy, HETRU",2,16,4,3,77,1
"Remy, HETRU",2,17,4,4,188,0
"Remy, HETRU",2,18,3,5,240,-2
"O Donnell, Ian",2,1,4,4,173,0
"O Donnell, Ian",2,2,4,4,211,0
"O Donnell, Ian",2,3,5,3,114,2
"O Donnell, Ian",2,4,3,4,185,-1
"O Donnell, Ian",2,5,4,4,159,0
"O Donnell, Ian",2,6,4,5,284,-1
"O Donnell, Ian",2,7,3,3,146,0
"O Donnell, Ian",2,8,5,5,242,0
"O Donnell, Ian",2,9,6,4,168,2
"O Donnell, Ian",2,10,5,5,183,0
"O Donnell, Ian",2,11,3,4,177,-1
"O Donnell, Ian",2,12,5,4,193,1
"O Donnell, Ian",2,13,3,4,129,-1
"O Donnell, Ian",2,14,5,3,104,2
"O Donnell, Ian",2,15,5,4,209,1
"O Donnell, Ian",2,16,4,3,77,1
"O Donnell, Ian",2,17,4,4,188,0
"O Donnell, Ian",2,18,3,5,240,-2
"Mendive, Lucas",2,1,3,4,173,-1
"Mendive, Lucas",2,2,4,4,211,0
"Mendive, Lucas",2,3,5,3,114,2
"Mendive, Lucas",2,4,3,4,185,-1
"Mendive, Lucas",2,5,4,4,159,0
"Mendive, Lucas",2,6,3,5,284,-2
"Mendive, Lucas",2,7,4,3,146,1
"Mendive, Lucas",2,8,5,5,242,0
"Mendive, Lucas",2,10,3,5,183,-2
"Mendive, Lucas",2,11,3,4,177,-1
"Mendive, Lucas",2,12,5,4,193,1
"Mendive, Lucas",2,13,4,4,129,0
"Mendive, Lucas",2,14,5,3,104,2
"Mendive, Lucas",2,15,5,4,209,1
"Mendive, Lucas",2,16,4,3,77,1
"Mendive, Lucas",2,17,3,4,188,-1
"Mendive, Lucas",2,18,3,5,240,-2
"Gutiérrez López, Sergio",2,1,5,4,173,1
"Gutiérrez López, Sergio",2,2,3,4,211,-1
"Gutiérrez López, Sergio",2,3,4,3,114,1
"Gutiérrez López, Sergio",2,4,3,4,185,-1
"Gutiérrez López, Sergio",2,5,3,4,159,-1
"Gutiérrez López, Sergio",2,6,5,5,284,0
"Gutiérrez López, Sergio",2,7,3,3,146,0
"Gutiérrez López, Sergio",2,8,5,5,242,0
"Gutiérrez López, Sergio",2,9,4,4,168,0
"Gutiérrez López, Sergio",2,10,5,5,183,0
"Gutiérrez López, Sergio",2,11,3,4,177,-1
"Gutiérrez López, Sergio",2,12,4,4,193,0
"Gutiérrez López, Sergio",2,13,3,4,129,-1
"Gutiérrez López, Sergio",2,14,4,3,104,1
"Gutiérrez López, Sergio",2,15,4,4,209,0
"Gutiérrez López, Sergio",2,16,4,3,77,1
"Gutiérrez López, Sergio",2,17,5,4,188,1
"Gutiérrez López, Sergio",2,18,4,5,240,-1
"Jacobs, Pascal",2,1,4,4,173,0
"Jacobs, Pascal",2,2,4,4,211,0
"Jacobs, Pascal",2,3,4,3,114,1
"Jacobs, Pascal",2,4,3,4,185,-1
"Jacobs, Pascal",2,5,4,4,159,0
"Jacobs, Pascal",2,6,3,5,284,-2
"Jacobs, Pascal",2,7,4,3,146,1
"Jacobs, Pascal",2,8,4,5,242,-1
"Jacobs, Pascal",2,9,4,4,168,0
"Jacobs, Pascal",2,10,5,5,183,0
"Jacobs, Pascal",2,11,4,4,177,0
"Jacobs, Pascal",2,12,5,4,193,1
"Jacobs, Pascal",2,13,4,4,129,0
"Jacobs, Pascal",2,14,5,3,104,2
"Jacobs, Pascal",2,15,4,4,209,0
"Jacobs, Pascal",2,16,5,3,77,2
"Jacobs, Pascal",2,17,5,4,188,1
"Jacobs, Pascal",2,18,3,5,240,-2
"Venturelli, Davide",2,1,3,4,173,-1
"Venturelli, Davide",2,2,3,4,211,-1
"Venturelli, Davide",2,3,6,3,114,3
"Venturelli, Davide",2,4,3,4,185,-1
"Venturelli, Davide",2,6,4,5,284,-1
"Venturelli, Davide",2,7,4,3,146,1
"Venturelli, Davide",2,8,5,5,242,0
"Venturelli, Davide",2,9,5,4,168,1
"Venturelli, Davide",2,10,4,5,183,-1
"Venturelli, Davide",2,11,3,4,177,-1
"Venturelli, Davide",2,12,5,4,193,1
"Venturelli, Davide",2,13,3,4,129,-1
"Venturelli, Davide",2,14,6,3,104,3
"Venturelli, Davide",2,15,4,4,209,0
"Venturelli, Davide",2,16,4,3,77,1
"Venturelli, Davide",2,17,3,4,188,-1
"Venturelli, Davide",2,18,5,5,240,0
"Perna, Stefano",2,1,5,4,173,1
"Perna, Stefano",2,2,5,4,211,1
"Perna, Stefano",2,3,5,3,114,2
"Perna, Stefano",2,4,3,4,185,-1
"Perna, Stefano",2,5,3,4,159,-1
"Perna, Stefano",2,6,4,5,284,-1
"Perna, Stefano",2,7,5,3,146,2
"Perna, Stefano",2,8,5,5,242,0
"Perna, Stefano",2,9,6,4,168,2
"Perna, Stefano",2,10,3,5,183,-2
"Perna, Stefano",2,11,2,4,177,-2
"Perna, Stefano",2,12,5,4,193,1
"Perna, Stefano",2,13,3,4,129,-1
"Perna, Stefano",2,14,4,3,104,1
"Perna, Stefano",2,15,4,4,209,0
"Perna, Stefano",2,16,4,3,77,1
"Perna, Stefano",2,17,5,4,188,1
"Perna, Stefano",2,18,3,5,240,-2
"Oostburg, Valentijn",2,1,5,4,173,1
"Oostburg, Valentijn",2,2,4,4,211,0
"Oostburg, Valentijn",2,3,6,3,114,3
"Oostburg, Valentijn",2,4,3,4,185,-1
"Oostburg, Valentijn",2,5,3,4,159,-1
"Oostburg, Valentijn",2,6,4,5,284,-1
"Oostburg, Valentijn",2,7,3,3,146,0
"Oostburg, Valentijn",2,8,4,5,242,-1
"Oostburg, Valentijn",2,9,5,4,168,1
"Oostburg, Valentijn",2,10,5,5,183,0
"Oostburg, Valentijn",2,11,3,4,177,-1
"Oostburg, Valentijn",2,12,5,4,193,1
"Oostburg, Valentijn",2,13,3,4,129,-1
"Oostburg, Valentijn",2,14,5,3,104,2
"Oostburg, Valentijn",2,15,4,4,209,0
"Oostburg, Valentijn",2,16,4,3,77,1
"Oostburg, Valentijn",2,17,4,4,188,0
"Oostburg, Valentijn",2,18,2,5,240,-3
"Christophe, FREJUS",2,1,4,4,173,0
"Christophe, FREJUS",2,2,4,4,211,0
"Christophe, FREJUS",2,3,5,3,114,2
"Christophe, FREJUS",2,4,3,4,185,-1
"Christophe, FREJUS",2,5,5,4,159,1
"Christophe, FREJUS",2,6,3,5,284,-2
"Christophe, FREJUS",2,7,4,3,146,1
"Christophe, FREJUS",2,8,4,5,242,-1
"Christophe, FREJUS",2,9,6,4,168,2
"Christophe, FREJUS",2,10,4,5,183,-1
"Christophe, FREJUS",2,11,3,4,177,-1
"Christophe, FREJUS",2,12,4,4,193,0
"Christophe, FREJUS",2,13,4,4,129,0
"Christophe, FREJUS",2,14,4,3,104,1
"Christophe, FREJUS",2,16,4,3,77,1
"Christophe, FREJUS",2,17,3,4,188,-1
"Christophe, FREJUS",2,18,3,5,240,-2
"Zaal, Rudi",2,1,4,4,173,0
"Zaal, Rudi",2,2,4,4,211,0
"Zaal, Rudi",2,3,5,3,114,2
"Zaal, Rudi",2,4,3,4,185,-1
"Zaal, Rudi",2,5,3,4,159,-1
"Zaal, Rudi",2,6,2,5,284,-3
"Zaal, Rudi",2,7,4,3,146,1
"Zaal, Rudi",2,8,4,5,242,-1
"Zaal, Rudi",2,9,5,4,168,1
"Zaal, Rudi",2,10,4,5,183,-1
"Zaal, Rudi",2,11,3,4,177,-1
"Zaal, Rudi",2,12,6,4,193,2
"Zaal, Rudi",2,13,4,4,129,0
"Zaal, Rudi",2,14,5,3,104,2
"Zaal, Rudi",2,15,3,4,209,-1
"Zaal, Rudi",2,16,4,3,77,1
"Zaal, Rudi",2,17,4,4,188,0
"Zaal, Rudi",2,18,4,5,240,-1
"Marcante, Gilberto",2,1,4,4,173,0
"Marcante, Gilberto",2,2,5,4,211,1
"Marcante, Gilberto",2,3,5,3,114,2
"Marcante, Gilberto",2,4,3,4,185,-1
"Marcante, Gilberto",2,5,4,4,159,0
"Marcante, Gilberto",2,6,4,5,284,-1
"Marcante, Gilberto",2,7,4,3,146,1
"Marcante, Gilberto",2,8,4,5,242,-1
"Marcante, Gilberto",2,9,6,4,168,2
"Marcante, Gilberto",2,10,4,5,183,-1
"Marcante, Gilberto",2,11,3,4,177,-1
"Marcante, Gilberto",2,12,5,4,193,1
"Marcante, Gilberto",2,13,3,4,129,-1
"Marcante, Gilberto",2,14,5,3,104,2
"Marcante, Gilberto",2,15,4,4,209,0
"Marcante, Gilberto",2,16,5,3,77,2
"Marcante, Gilberto",2,17,4,4,188,0
"Marcante, Gilberto",2,18,3,5,240,-2
"Diodato, Enrico",2,1,5,4,173,1
"Diodato, Enrico",2,2,4,4,211,0
"Diodato, Enrico",2,3,5,3,114,2
"Diodato, Enrico",2,4,3,4,185,-1
"Diodato, Enrico",2,5,4,4,159,0
"Diodato, Enrico",2,6,4,5,284,-1
"Diodato, Enrico",2,7,4,3,146,1
"Diodato, Enrico",2,8,4,5,242,-1
"Diodato, Enrico",2,9,5,4,168,1
"Diodato, Enrico",2,10,4,5,183,-1
"Diodato, Enrico",2,11,3,4,177,-1
"Diodato, Enrico",2,12,5,4,193,1
"Diodato, Enrico",2,13,3,4,129,-1
"Diodato, Enrico",2,14,5,3,104,2
"Diodato, Enrico",2,15,4,4,209,0
"Diodato, Enrico",2,16,4,3,77,1
"Diodato, Enrico",2,17,5,4,188,1
"Diodato, Enrico",2,18,4,5,240,-1
"Perrone, Julian",2,1,4,4,173,0
"Perrone, Julian",2,2,4,4,211,0
"Perrone, Julian",2,3,4,3,114,1
"Perrone, Julian",2,4,3,4,185,-1
"Perrone, Julian",2,5,4,4,159,0
"Perrone, Julian",2,6,4,5,284,-1
"Perrone, Julian",2,7,4,3,146,1
"Perrone, Julian",2,8,5,5,242,0
"Perrone, Julian",2,9,5,4,168,1
"Perrone, Julian",2,10,3,5,183,-2
"Perrone, Julian",2,11,3,4,177,-1
"Perrone, Julian",2,12,6,4,193,2
"Perrone, Julian",2,13,3,4,129,-1
"Perrone, Julian",2,14,5,3,104,2
"Perrone, Julian",2,15,5,4,209,1
"Perrone, Julian",2,16,5,3,77,2
"Perrone, Julian",2,17,4,4,188,0
"Perrone, Julian",2,18,3,5,240,-2
"vd Wal, Auke",2,1,4,4,173,0
"vd Wal, Auke",2,2,4,4,211,0
"vd Wal, Auke",2,3,5,3,114,2
"vd Wal, Auke",2,4,3,4,185,-1
"vd Wal, Auke",2,5,4,4,159,0
"vd Wal, Auke",2,6,3,5,284,-2
"vd Wal, Auke",2,7,5,3,146,2
"vd Wal, Auke",2,8,4,5,242,-1
"vd Wal, Auke",2,9,6,4,168,2
"vd Wal, Auke",2,10,3,5,183,-2
"vd Wal, Auke",2,11,3,4,177,-1
"vd Wal, Auke",2,12,5,4,193,1
